"time","level","message"
"2018-03-01 16:50:00","WARNING","[scrapy.core.scraper] Dropped: Duplicate product scraped at <http://www.smartskincare.com/forum/viewtopic.php?t=442&view=next>, first one was scraped at <http://www.smartskincare.com/forum/viewtopic.php?p=18085&highlight=>
{u'Subtitle': [u'Non-Invasive Procedures'],
 u'Title': [u'Help! Laser Genesis - The right treatment for my skin?'],
 '_cached_page_id': '5cf5845abccdd97fbafb454b8b72362566e466d1',
 u'_template': '3ad8-4d55-b07c',
 u'_type': u'Period Skin Care Companies maternity skin care',
 u'url': 'http://www.smartskincare.com/forum/viewtopic.php?t=442&view=next'}"
"2018-03-01 16:50:01","WARNING","[scrapy.core.scraper] Dropped: Duplicate product scraped at <http://www.smartskincare.com/forum/viewtopic.php?p=17925>, first one was scraped at <http://www.smartskincare.com/forum/viewtopic.php?t=5444&view=previous>
{u'Author': [u'carrie Guest Posted: Wed May 04, 2005 2:24 am Post subject: Is home microdermabrasion effective? There\'s an array of home microdermabrasion kit available in the market. I have read on the product reviews in this webpage. But is it really effective? What sort of features should I look for in a home microdermabrasion kit? And what to avoid? Back to top Guest Posted: Wed May 04, 2005 9:31 pm Post subject: I have had alot of experience with microdermabrasion. I used to have it every 2-4 weeks at a plastic surgeon\'s office. I did this for a couple of years and loved the results. I decided that it really was not that complicated of a procedure and wondered if I could just do it to myself. I ordered aluminum oxide crystals from the internet and started the experiment. I take the crystals (dry) and basically simulate the motion that the aetheticians made. Then, if needed, I do extractions. I then use a Vitamin C product and then use a mask on top of the C. I remove the mask after 20 or so minutes and then treat with an epithelial growth factor cream and then sunscreen. I have to tell you that I get almost the same result as the aethetician. I think that the only difference is that I do not get the suction provided by the microderm machine. In my opinion, the only thing that that does is cause swelling which makes the skin appear plumper. This is very temporary though. Just thought I would share my experience. Back to top hppytofindu Joined: 09 May 2005 Posts: 6 Posted: Mon May 09, 2005 4:52 am Post subject: would love to know more would love to hear more about your microdermabrasion and how you actually accomplish...thanks!!! Back to top Guest Posted: Mon May 09, 2005 7:24 am Post subject: I ordered the aluminum oxide crystals from dermabrasion-crystals.com. I have also ordered them from ebay and they good as well. I am not sure which ones are cheaper. Anyways, I take approximately 1/3 of a tsp of the crystals in one hand. I hold my face over the sink looking into the sink so that the crystals do not get in my eyes. I take a small portion of those and run across skin in lines appx 3 inches long. I would say to start with lighter pressure and see how your skin reacts and then gradually increase pressure as tolerated in subsequent sessions. I do this in an organized fashion starting at my forehead and working my way down my face. From time to time I rub the crystals in a circular motion to further smooth the skin. I do go around the eye area, but with much less pressure. Also, I have a couple of areas that tend to get hyperpigmented, so I am a little more aggressive in these areas. I also suggest taking it down the neck and also the chest but you should probably stand in a tub or shower for this. I try to make the procedure last 10-15 minutes because that is how long it took the aesthetician to do the actual microderm part. As far as treatments after are concerned, I would say that you need to do what is best for your skin type. I feel that the skin is very soft and receptive after the microderm and that it is the best time to apply Vitamin C, kojic acid or whatever to achieve the best absorbtion. The other thing is that it is important to apply something that builds the skin back up like EGF cream and then really important for a sunscreen. I would avoid any direct sunlight for a couple of days after doing this. Hope this helps. Back to top hppytofindu Joined: 09 May 2005 Posts: 6 Posted: Mon May 09, 2005 10:23 am Post subject: thanks! don\'t have the time to let this sink in yet...but will and thank you so much for your post! Back to top carrie Guest Posted: Sat May 14, 2005 11:52 pm Post subject: Thanks! Wow, thanks a lot for the amazing tips that you have given... I\'ll try to absorb all the information and try it out as well. :) Back to top Guest Posted: Tue Jul 12, 2005 6:11 pm Post subject: microdermabrasion before and after pics I also did the professional version first and loved it but it was WAY too expensive to keep doing every week at a hundred dollars a pop! I respect your do it yourself attitude! I just starting looking through ALL the myriad of home kits out there and taught myself a thing or two about the whole microdermabrasion ""trend"" and treatment- One thing to keep in mind is, that if you decide not to make one yourself just realize that the FDA HAS NOT REGULATED THE TERM MICRODERMABRASION so this means, you have to read the ingredients to find out if it is legitimate rather than trusting that this ""whatever in a tube"" is actually microdermabrasion... What you want is Fused, Medical grade, corundum crystal, (sometimes called aluminum oxide crystal) but you should know that there are different grades and you need to be aware of which ""grade""you are buying. After I tried probably 6!! different home ""microdermabrasion"" treatments, I found one that had the proper crystals and also was choked full of nutrients, botanicals vitamins and had no petrol chemical additives (which was the hardest part to find!) and it has helped me TREMENDOUSLY-with mild acne scarring, fine lines, large pores and stuff like that. So now I\'m getting 12-15 treatments for less than the price I was paying for ONE! They\'ve post my before and after pics on the web site where I get it...you can see them and others pics too at: http://www.getskinappeal.com/htmlfolder/beforeafter.html Anyway, whether you make your own or buy it already made just educate yourself and question everything! You can\'t go wrong with that... All the best... Ashlie Back to top john_doe Joined: 15 Aug 2005 Posts: 10 Posted: Mon Aug 15, 2005 3:06 am Post subject: DIY microdermabrasion vs DIY medipeel Hi I was wondering if anyone knows which is more effective medipeel or powerbrasion? And also how effective are they for mild acne scars. They are DIY kits from skindoctors.com.au They peel is claimed to contain 10% >? glycolic acid. Also is glycolic the same as AHA? Which is the best type of acid? If anyone know what is the best treatment for mild acne scars (based on personal experience) will be much appreciated. Thx Back to top marta Joined: 03 Feb 2006 Posts: 10 Posted: Fri Feb 03, 2006 12:39 am Post subject: home microdermabrasion I don\'t think the home systems are for everyone. Well, it\'s clearly not for me. I tried on recommendatin of a friend who had great results from the Neutrogena home system. Each time I attempted a course of treatment, I could not get through the first week without breaking out in a type of a pimple which took a long time to go away and have left marks. I got my money back from the product after the third attempt to start up the regimen, also ended in a third mark/cut/what have you. My skin has never been sensitive to soaps or reacted in any way to massages/facials, so I was surprised. Back to top ddieringer'],
 u'Subtitle': [u'Non-Invasive Procedures'],
 u'Title': [u'Is home microdermabrasion effective?'],
 '_cached_page_id': 'd23a3137a6ee44b6a5966f03e3f59e22ad9c1fb8',
 u'_template': '3ad8-4d55-b07c',
 u'_type': u'Period Skin Care Companies maternity skin care',
 u'url': 'http://www.smartskincare.com/forum/viewtopic.php?p=17925'}"
"2018-03-01 16:50:06","WARNING","[scrapy.core.scraper] Dropped: Duplicate product scraped at <http://www.smartskincare.com/forum/viewtopic.php?p=18263>, first one was scraped at <http://www.smartskincare.com/forum/viewtopic.php?t=5443&view=previous>
{u'Author': [u""drtodorov Site Admin Joined: 10 Dec 2004 Posts: 3254 Posted: Wed Feb 10, 2010 3:14 am Post subject: I don't know the process of grape seed oil extraction well enough. It may depend on how they press it, i.e. whether it is done in oxygen free environment or not. Back to top dakota"",
             u'dakota'],
 u'Date': [None, None],
 u'Subtitle': [u'Skin Rejuvenation / Anti-Aging'],
 u'Text': [u""I want to get a grapeseed oil to use. I am looking for one that is unrefined and coldpressed. Unfortunately I can't find one that is both. Which is better as far as retaining all the antioxidant properties of the oil?"",
           u'Thank you Dr.Todorov. Makes sense. I actually found a source yesterday that sells organic, coldpressed, unrefined grapeseed oil and other oils. I am very happy because my moisturisers I make include precious oils that nourish the skin. I add my actives, MAP, COq10, ALA, to them and they seem to work for me quite well.'],
 u'Title': [u'Dr.T grapeseed oil question'],
 '_cached_page_id': '85286fbc646127244a3b309c2bbe153de9e2e090',
 u'_template': '3ad8-4d55-b07c',
 u'_type': u'Period Skin Care Companies maternity skin care',
 u'url': 'http://www.smartskincare.com/forum/viewtopic.php?p=18263'}"
"2018-03-01 16:50:09","WARNING","[scrapy.core.scraper] Dropped: Duplicate product scraped at <http://www.smartskincare.com/forum/viewtopic.php?p=19150>, first one was scraped at <http://www.smartskincare.com/forum/viewtopic.php?p=18787&highlight=>
{u'Author': [u'annamorr30',
             u'Bossman Joined: 29 Oct 2007 Posts: 1 Posted: Mon Oct 29, 2007 5:26 am Post subject: My Skin Care Routine..What Do You Think? These are the things i use and when i use them. Is there anything I should take out or start using in my routine?? Face cleanser with salyic acid - daily exfoliator - every 2 days alcohol free toner - daily moisturiziner cream with q10 - daily eye reviver cream - daily peel off mask with beta hydroxy - 2 times a week 5% benzoyl peroxide cream - on any pimples and blemishes i see Back to top orangehrzn Joined: 23 Feb 2005 Posts: 1044 Posted: Mon Oct 29, 2007 10:52 am Post subject: Add sunscreen with UVA protection. Back to top lamumof2 Joined: 06 Nov 2007 Posts: 2 Posted: Fri Nov 09, 2007 1:44 pm Post subject: toxic ingredient directory very helpful have you looked at all the chemicals in those products? I know the hydroxy acid has chemicals for sure and so do toners. You can check out your products ingredients on the toxic ingredient website I use the one on NaturesWay2go.com. It is very helpful and you can see for yourself what chemicals are in your products. I have had to get away from all chemicals and now use only organic Miessence products. I use very little skin care products I think less is best. Back to top sdguy Joined: 07 Nov 2007 Posts: 63 Posted: Tue Nov 13, 2007 5:03 pm Post subject: Re: toxic ingredient directory very helpful I\'m confused, I\'ve read a number of places that moisturizers/lotions that lock in moisture are a good thing. Then I followed your link to naturesway2go and it says mineral oil (Liquidum paraffinum) is bad because it ""coats the skin like plastic, clogging the pores. Interferes with skin\'s ability to eliminate toxins, promoting acne and other disorders. Slows down skin function and cell development, resulting in premature aging."" What am I missing? Is my lotion actually harming my skin or is this misinformation? Back to top orangehrzn Joined: 23 Feb 2005 Posts: 1044 Posted: Tue Nov 13, 2007 7:35 pm Post subject: It\'s just the usual superstitious hysteria comming from \'all-natural\' sites. The mineral oil is associated with gasoline and chemical industry so let\'s blame everything imaginable on it. They don\'t have a shred of proof of their claims in terms of published peer reviewd article. Science is substituted with nothing-explaining theories about some \'toxins\'. What is most important is to observe your skin. If it feels good with your moisturizer, then it\'s good no matter what anyone says. In fact many people claim that their good skin is due to using petroleum jelly at night. Back to top sdguy Joined: 07 Nov 2007 Posts: 63 Posted: Wed Nov 14, 2007 5:51 pm Post subject: Thanks orangehrzn, should\'ve known better than to take those claims seriously. Keep all the great info coming! Back to top jamesherried Joined: 07 May 2005 Posts: 804 Posted: Thu Nov 15, 2007 3:56 pm Post subject: orangehrzn wrote: It\'s just the usual superstitious hysteria comming from \'all-natural\' sites. The mineral oil is associated with gasoline and chemical industry so let\'s blame everything imaginable on it. They don\'t have a shred of proof of their claims in terms of published peer reviewd article. Science is substituted with nothing-explaining theories about some \'toxins\'. What is most important is to observe your skin. If it feels good with your moisturizer, then it\'s good no matter what anyone says. In fact many people claim that their good skin is due to using petroleum jelly at night. What proof do you have that mineral oil does not clog the pores? Until you provide proof, you can\'t safely assume that it doesn\'t clog the pores. Some dermatologists claim that it does, and they\'re not necessarily ones pushing the ""all-natural"" approach. Back to top orangehrzn Joined: 23 Feb 2005 Posts: 1044 Posted: Thu Nov 15, 2007 11:16 pm Post subject: 1. Petroleum jelly at night doesn\'t break ME out. In my church, my first hand experience overrides anything claimed by somebody else, even medical articles and especially amateur dermatologists that have proven to me 10000 times they have no clue of anything related to skin. In order for an oil to \'clog pores\' it has to solidify, no such thing with mineral oil. Getting a pimple or two when you use vaseline, doesn\'t prove vaseline caused it. It can be your hormones, your regular breakout or whatever. Now if you NEVER ever have breakouts and then you breakout from product containing mineral oil, then you can say SOMETHING in the product breaks you out but it\'s not necessarily the mineral oil. People usually say \'the mineral oil did it\' simply because of its bad publicity. Analogously, people blame accutane for anything imaginable due to bad publicity. Contrary to that, my first hand experience was all positive with low doses accutane. There was even one study where they told the patients they were given accuten, when actually it was placebo. Needless to say, most patients \'observed\' that bad negative effects expected from accutane. What more can I say about human objectivity? So negative reports of a product have to be properly analyzed taking into account that most everyday people are not properly trained to observe and analyze. I usually I take the raw information in the report but reject the interpretation unless the person really shows analytical skills. 2. Paula Begoun has a diatribe about the supposedly bad mineral oil and gives references to medical articles, which I havent read : cosmeticscop.com/learn/art.asp?ID=178 3. Reviews on makeupalley give petroleum jelly pretty high rating for a product, 4.4 out of 5 with 88% will buy it again. Very few products have such high rating makeupalley.com/product/showreview.asp/ItemId=58013/Vaseline_Petroleum_Jelly/Vaseline/Moisturizers Back to top Valie Joined: 05 Dec 2008 Posts: 4 Posted: Sat Dec 06, 2008 7:10 pm Post subject: But if you read all those reviews on makeupalley you\'ll see that they all use the vaseline mostly for lips, elbows, dry feet...almost everbody says that leaving it on the face cause them break out. Back to top fxr Joined: 11 Dec 2008 Posts: 3 Location: USA, California Posted: Sat Dec 13, 2008 2:26 pm Post subject: \'These are the things I use and when I used them..."" Be sure to add a sun-block of at least 15%-30% spf and it MUST be worn daily to help prevent future signs of aging. It has to contain zinc oxide (better for sensitive skin) or avobenzone. If you\'re skin is beginning to show age, a mild retin-a, retinoid product at night would also be a great addition. You can research the proved results of this ingredient on this web site. Back to top healthissue4qs Joined: 04 Mar 2010 Posts: 1 Posted: Thu Mar 04, 2010 2:52 pm Post subject: orangehrzn wrote: Add sunscreen with UVA protection. Hi! Im 24 and I am only using clear facial cleanser at night, moisturizer during the day, using a herbal papaya soap before but now i changed to another papaya soap which im planning to switch with the old one, since ive been using it for 6 years. My face is pimple free and smooth, but id like it to be just white. But i\'m scared to try new stuff because it might not be good for my skin. Also, I don\'t have much sleep because of my work and im getting worried because i think i look horrible now than before. Any advice please. Thank you! Back to top Jane84'],
 u'Date': [None, None],
 u'Subtitle': [u'Basic Skin Care / Skin Health Maintenance'],
 u'Text': [u'Your routine sounds great, how much time does it take daily to perform all these things?',
           u'How much time you take to cover it in a day.'],
 u'Title': [u'My Skin Care Routine..What Do You Think?'],
 '_cached_page_id': '2046a855fefd34b0ea5ab3c204295cf781d1f0b2',
 u'_template': '3ad8-4d55-b07c',
 u'_type': u'Period Skin Care Companies maternity skin care',
 u'url': 'http://www.smartskincare.com/forum/viewtopic.php?p=19150'}"
"2018-03-01 16:50:12","WARNING","[scrapy.core.scraper] Dropped: Duplicate product scraped at <http://www.smartskincare.com/forum/viewtopic.php?t=1924&start=0&postdays=0&postorder=asc&highlight=>, first one was scraped at <http://www.smartskincare.com/forum/viewtopic.php?p=18789&highlight=>
{u'Author': [u'Jane84', u'ddieringer'],
 u'Date': [None, None],
 u'Subtitle': [u'Skin Protection / UV damage / Sunscreens'],
 u'Text': [u""I have been using La Roche Posay sunblocks because of the Mexoryl ingredient that is not FDA approved in the US. Since Neutrogena came out with the sunblock (Dry Touch SPF 55) with Helioplex (which I've heard is a competitor to Mexoryl), I am wondering which ingredient you think is most effective in sun damage and wrinkle prevention. The Neutrogena is much cheaper, but The LRP has such a great reputation for optimal protection. Thanks for any input you're willing to share! Back to top George Joined: 19 Jul 2006 Posts: 46 Location: Gainesville, VA Posted: Wed Jul 19, 2006 2:04 pm Post subject: Hi, This one is easy for me - Helioplex. Here's why... Helioplex uses Avobenzone and Oxybenzone for protection against UVA and UVB, respectively. Both of these substances are proven to be effective. Especially in the case of avobenzone - the effectiveness has been substantiated by independant labs, the FDA, and has been scrutinized by peer review. We know this works. Mexoryl, on the other hand, is not so cut and dry. Most of the info we have is made available by L'Oreal internal research - hardly independant and peer reviewed. What's more, L'Oreal is the Mexoryl patent holder. While I think the substance is promising based off of anecdotal evidence, I won't trust my health to just that. Until the FDA fully scrutinizes mexoryl, my money is on Helioplex. Incidentally - Zinc Oxide is still the number one protector - you just have to accept the white coating. :) Back to top sdxl Joined: 24 Jun 2006 Posts: 28 Posted: Thu Jul 20, 2006 9:02 am Post subject: The Mexoryls used in L'Or\xe9al's sunscreens are not some untested ingredients! The FDA is just very slow approving new UV absorbers. For example avobenzone was approved in Europe in 1978. It took the FDA 19 years to approve it. L'Or\xe9al was the first company that stabilized avobenzone. Helioplex is basically stabilized avobenzone. Most of the L'Or\xe9al sunscreen have that along with one or two Mexoryls. Most of them also have Tinosorb S and other UV absorbers increasing their UVA protective properties even more. Making them far more protective than any US sunscreen. Back to top orangehrzn Joined: 23 Feb 2005 Posts: 1044 Posted: Thu Jul 20, 2006 11:33 am Post subject: I know that oxybenzone is photo unstable. Back to top George Joined: 19 Jul 2006 Posts: 46 Location: Gainesville, VA Posted: Thu Jul 20, 2006 11:42 am Post subject: That may be true re: the FDA, but there is a reason for it. The protocol is quite strict with regards to independant testing and peer review. It takes so long specifically because of extensive testing. I would love to see some of the gov't waste and red-tape be cut in favor of making various approvals faster - it shouldn't take so long. That being said, it's all we have to go on. For example, non-regulated supplements can be extremely low quality in some cases - even when europeans claim to have had great results for decades. Unless someone can provide an independant, substantiated (duplicate test results), peer reviewed case...it just doesn't seem prudent to accept something until it is shown, in the manner stated above, to be safe and effective (in that order). Interesting topic... Back to top sdxl Joined: 24 Jun 2006 Posts: 28 Posted: Thu Aug 03, 2006 3:34 am Post subject: FYI the FDA did approve a Mexoryl SX formula. Many people have used other UV absorbers that are not FDA approved without any or little side effects for many years. L'Or\xe9al is not just some cosmetic company. It owns part of Galderma and probably has more patents on sun protection than any company in the world. They would be cutting themselves in the fingers if their UV absorbers didn't work. Comparing a UV absorber to a low quality supplement doesn't make sense, since the newer UV absorbers are proprietary and only come from one manufacturer. I wouldn't trust the FDA. After all they did approve a lot of drugs they later pulled off the market. Back to top diboraha Joined: 20 Jul 2009 Posts: 1 Posted: Wed Jul 22, 2009 4:14 am Post subject: Can anyone find the right link for the FDA Stevia Act from September 18 1995? I almost plough the whole internet and couldn't find the right link or URL with the exact FDA Act.The information must be original. Could it be that this Act is non existent?"",
           u'Helioplex provides better UVA protection so if you use your sunscreen because of UVA protection this is the best choice for you.'],
 u'Title': [u'Helioplex vs. Mexoryl??'],
 '_cached_page_id': 'cdf5a5b992dd2c43af9a8a47c9e58f22280fdd01',
 u'_template': '3ad8-4d55-b07c',
 u'_type': u'Period Skin Care Companies maternity skin care',
 u'url': 'http://www.smartskincare.com/forum/viewtopic.php?t=1924&start=0&postdays=0&postorder=asc&highlight='}"
"2018-03-01 16:50:16","WARNING","[scrapy.core.scraper] Dropped: Duplicate product scraped at <http://www.smartskincare.com/forum/viewtopic.php?p=18789>, first one was scraped at <http://www.smartskincare.com/forum/viewtopic.php?p=18789&highlight=>
{u'Author': [u'Jane84', u'ddieringer'],
 u'Date': [None, None],
 u'Subtitle': [u'Skin Protection / UV damage / Sunscreens'],
 u'Text': [u""I have been using La Roche Posay sunblocks because of the Mexoryl ingredient that is not FDA approved in the US. Since Neutrogena came out with the sunblock (Dry Touch SPF 55) with Helioplex (which I've heard is a competitor to Mexoryl), I am wondering which ingredient you think is most effective in sun damage and wrinkle prevention. The Neutrogena is much cheaper, but The LRP has such a great reputation for optimal protection. Thanks for any input you're willing to share! Back to top George Joined: 19 Jul 2006 Posts: 46 Location: Gainesville, VA Posted: Wed Jul 19, 2006 2:04 pm Post subject: Hi, This one is easy for me - Helioplex. Here's why... Helioplex uses Avobenzone and Oxybenzone for protection against UVA and UVB, respectively. Both of these substances are proven to be effective. Especially in the case of avobenzone - the effectiveness has been substantiated by independant labs, the FDA, and has been scrutinized by peer review. We know this works. Mexoryl, on the other hand, is not so cut and dry. Most of the info we have is made available by L'Oreal internal research - hardly independant and peer reviewed. What's more, L'Oreal is the Mexoryl patent holder. While I think the substance is promising based off of anecdotal evidence, I won't trust my health to just that. Until the FDA fully scrutinizes mexoryl, my money is on Helioplex. Incidentally - Zinc Oxide is still the number one protector - you just have to accept the white coating. :) Back to top sdxl Joined: 24 Jun 2006 Posts: 28 Posted: Thu Jul 20, 2006 9:02 am Post subject: The Mexoryls used in L'Or\xe9al's sunscreens are not some untested ingredients! The FDA is just very slow approving new UV absorbers. For example avobenzone was approved in Europe in 1978. It took the FDA 19 years to approve it. L'Or\xe9al was the first company that stabilized avobenzone. Helioplex is basically stabilized avobenzone. Most of the L'Or\xe9al sunscreen have that along with one or two Mexoryls. Most of them also have Tinosorb S and other UV absorbers increasing their UVA protective properties even more. Making them far more protective than any US sunscreen. Back to top orangehrzn Joined: 23 Feb 2005 Posts: 1044 Posted: Thu Jul 20, 2006 11:33 am Post subject: I know that oxybenzone is photo unstable. Back to top George Joined: 19 Jul 2006 Posts: 46 Location: Gainesville, VA Posted: Thu Jul 20, 2006 11:42 am Post subject: That may be true re: the FDA, but there is a reason for it. The protocol is quite strict with regards to independant testing and peer review. It takes so long specifically because of extensive testing. I would love to see some of the gov't waste and red-tape be cut in favor of making various approvals faster - it shouldn't take so long. That being said, it's all we have to go on. For example, non-regulated supplements can be extremely low quality in some cases - even when europeans claim to have had great results for decades. Unless someone can provide an independant, substantiated (duplicate test results), peer reviewed case...it just doesn't seem prudent to accept something until it is shown, in the manner stated above, to be safe and effective (in that order). Interesting topic... Back to top sdxl Joined: 24 Jun 2006 Posts: 28 Posted: Thu Aug 03, 2006 3:34 am Post subject: FYI the FDA did approve a Mexoryl SX formula. Many people have used other UV absorbers that are not FDA approved without any or little side effects for many years. L'Or\xe9al is not just some cosmetic company. It owns part of Galderma and probably has more patents on sun protection than any company in the world. They would be cutting themselves in the fingers if their UV absorbers didn't work. Comparing a UV absorber to a low quality supplement doesn't make sense, since the newer UV absorbers are proprietary and only come from one manufacturer. I wouldn't trust the FDA. After all they did approve a lot of drugs they later pulled off the market. Back to top diboraha Joined: 20 Jul 2009 Posts: 1 Posted: Wed Jul 22, 2009 4:14 am Post subject: Can anyone find the right link for the FDA Stevia Act from September 18 1995? I almost plough the whole internet and couldn't find the right link or URL with the exact FDA Act.The information must be original. Could it be that this Act is non existent?"",
           u'Helioplex provides better UVA protection so if you use your sunscreen because of UVA protection this is the best choice for you.'],
 u'Title': [u'Helioplex vs. Mexoryl??'],
 '_cached_page_id': 'c09c54b1411cb802fcfd1d9a1e1e5ccd6d53c01f',
 u'_template': '3ad8-4d55-b07c',
 u'_type': u'Period Skin Care Companies maternity skin care',
 u'url': 'http://www.smartskincare.com/forum/viewtopic.php?p=18789'}"
"2018-03-01 16:50:18","WARNING","[scrapy.core.scraper] Dropped: Duplicate product scraped at <http://www.smartskincare.com/forum/privmsg.php?mode=post&u=39485>, first one was scraped at <http://www.smartskincare.com/forum/privmsg.php?mode=post&u=60909>
{u'Subtitle': [u'phpBB'],
 u'Title': [u'Smart Skin Care Forum Index Information Private messaging has been disabled on this board. Powered by phpBB'],
 '_cached_page_id': '98065a83cbbb038deb205c30890faa919bc45ec3',
 u'_template': '3ad8-4d55-b07c',
 u'_type': u'Period Skin Care Companies maternity skin care',
 u'url': 'http://www.smartskincare.com/forum/privmsg.php?mode=post&u=39485'}"
"2018-03-01 16:50:21","WARNING","[scrapy.core.scraper] Dropped: Duplicate product scraped at <http://www.smartskincare.com/forum/privmsg.php?mode=post&u=35894>, first one was scraped at <http://www.smartskincare.com/forum/privmsg.php?mode=post&u=60909>
{u'Subtitle': [u'phpBB'],
 u'Title': [u'Smart Skin Care Forum Index Information Private messaging has been disabled on this board. Powered by phpBB'],
 '_cached_page_id': 'ba75062b44753e922dc9af83bd7fe0c44b0ad145',
 u'_template': '3ad8-4d55-b07c',
 u'_type': u'Period Skin Care Companies maternity skin care',
 u'url': 'http://www.smartskincare.com/forum/privmsg.php?mode=post&u=35894'}"
"2018-03-01 16:50:24","WARNING","[scrapy.core.scraper] Dropped: Duplicate product scraped at <http://www.smartskincare.com/forum/viewtopic.php?p=17205>, first one was scraped at <http://www.smartskincare.com/forum/viewtopic.php?p=18789&highlight=>
{u'Author': [u'Jane84', u'ddieringer'],
 u'Date': [None, None],
 u'Subtitle': [u'Skin Protection / UV damage / Sunscreens'],
 u'Text': [u""I have been using La Roche Posay sunblocks because of the Mexoryl ingredient that is not FDA approved in the US. Since Neutrogena came out with the sunblock (Dry Touch SPF 55) with Helioplex (which I've heard is a competitor to Mexoryl), I am wondering which ingredient you think is most effective in sun damage and wrinkle prevention. The Neutrogena is much cheaper, but The LRP has such a great reputation for optimal protection. Thanks for any input you're willing to share! Back to top George Joined: 19 Jul 2006 Posts: 46 Location: Gainesville, VA Posted: Wed Jul 19, 2006 2:04 pm Post subject: Hi, This one is easy for me - Helioplex. Here's why... Helioplex uses Avobenzone and Oxybenzone for protection against UVA and UVB, respectively. Both of these substances are proven to be effective. Especially in the case of avobenzone - the effectiveness has been substantiated by independant labs, the FDA, and has been scrutinized by peer review. We know this works. Mexoryl, on the other hand, is not so cut and dry. Most of the info we have is made available by L'Oreal internal research - hardly independant and peer reviewed. What's more, L'Oreal is the Mexoryl patent holder. While I think the substance is promising based off of anecdotal evidence, I won't trust my health to just that. Until the FDA fully scrutinizes mexoryl, my money is on Helioplex. Incidentally - Zinc Oxide is still the number one protector - you just have to accept the white coating. :) Back to top sdxl Joined: 24 Jun 2006 Posts: 28 Posted: Thu Jul 20, 2006 9:02 am Post subject: The Mexoryls used in L'Or\xe9al's sunscreens are not some untested ingredients! The FDA is just very slow approving new UV absorbers. For example avobenzone was approved in Europe in 1978. It took the FDA 19 years to approve it. L'Or\xe9al was the first company that stabilized avobenzone. Helioplex is basically stabilized avobenzone. Most of the L'Or\xe9al sunscreen have that along with one or two Mexoryls. Most of them also have Tinosorb S and other UV absorbers increasing their UVA protective properties even more. Making them far more protective than any US sunscreen. Back to top orangehrzn Joined: 23 Feb 2005 Posts: 1044 Posted: Thu Jul 20, 2006 11:33 am Post subject: I know that oxybenzone is photo unstable. Back to top George Joined: 19 Jul 2006 Posts: 46 Location: Gainesville, VA Posted: Thu Jul 20, 2006 11:42 am Post subject: That may be true re: the FDA, but there is a reason for it. The protocol is quite strict with regards to independant testing and peer review. It takes so long specifically because of extensive testing. I would love to see some of the gov't waste and red-tape be cut in favor of making various approvals faster - it shouldn't take so long. That being said, it's all we have to go on. For example, non-regulated supplements can be extremely low quality in some cases - even when europeans claim to have had great results for decades. Unless someone can provide an independant, substantiated (duplicate test results), peer reviewed case...it just doesn't seem prudent to accept something until it is shown, in the manner stated above, to be safe and effective (in that order). Interesting topic... Back to top sdxl Joined: 24 Jun 2006 Posts: 28 Posted: Thu Aug 03, 2006 3:34 am Post subject: FYI the FDA did approve a Mexoryl SX formula. Many people have used other UV absorbers that are not FDA approved without any or little side effects for many years. L'Or\xe9al is not just some cosmetic company. It owns part of Galderma and probably has more patents on sun protection than any company in the world. They would be cutting themselves in the fingers if their UV absorbers didn't work. Comparing a UV absorber to a low quality supplement doesn't make sense, since the newer UV absorbers are proprietary and only come from one manufacturer. I wouldn't trust the FDA. After all they did approve a lot of drugs they later pulled off the market. Back to top diboraha Joined: 20 Jul 2009 Posts: 1 Posted: Wed Jul 22, 2009 4:14 am Post subject: Can anyone find the right link for the FDA Stevia Act from September 18 1995? I almost plough the whole internet and couldn't find the right link or URL with the exact FDA Act.The information must be original. Could it be that this Act is non existent?"",
           u'Helioplex provides better UVA protection so if you use your sunscreen because of UVA protection this is the best choice for you.'],
 u'Title': [u'Helioplex vs. Mexoryl??'],
 '_cached_page_id': '0b913302e2cc02e1734d01c5451a1c8c0823ad1e',
 u'_template': '3ad8-4d55-b07c',
 u'_type': u'Period Skin Care Companies maternity skin care',
 u'url': 'http://www.smartskincare.com/forum/viewtopic.php?p=17205'}"
"2018-03-01 16:50:24","WARNING","[scrapy.core.scraper] Dropped: Duplicate product scraped at <http://www.smartskincare.com/forum/privmsg.php?mode=post&u=27882>, first one was scraped at <http://www.smartskincare.com/forum/privmsg.php?mode=post&u=60909>
{u'Subtitle': [u'phpBB'],
 u'Title': [u'Smart Skin Care Forum Index Information Private messaging has been disabled on this board. Powered by phpBB'],
 '_cached_page_id': 'e3dcc0377a02fe1cd573dc00108c2215eeef3ffc',
 u'_template': '3ad8-4d55-b07c',
 u'_type': u'Period Skin Care Companies maternity skin care',
 u'url': 'http://www.smartskincare.com/forum/privmsg.php?mode=post&u=27882'}"
